# Experiment File Name : card ARV7 _1 01.01.22.sds;;;;;;;;;
# Created By :giulia.salva@gmail.com;;;;;;;;;
# Last Modified Date : 2022-02-10 09:46:08 AM;;;;;;;;;
# Instrument Type : 7900HT Real-Time PCR System;;;;;;;;;
;;;;;;;;;
Experiment Name;Barcode;Well;Target Name;Sample Name;Rn;dRn;Omit;Cycle Number;Passive Ref
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.024;0.003;false;7.0;2.787.591
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.019;0.0;false;8.0;2.803.019
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.018;0.001;false;9.0;2.831.184
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.011;-0.004;false;10.0;2.823.873
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.008;-0.005;false;11.0;2.853.354
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.01;-0.002;false;12.0;2.858.416
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.008;-0.001;false;13.0;2.849.102
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.008;0.0;false;14.0;2.831.595
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.008;0.001;false;15.0;2.865.069
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.011;0.007;false;16.0;2.907.697
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.009;0.006;false;17.0;2.912.427
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.032;0.031;false;18.0;2.892.257
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.046;0.047;false;19.0;2921.36
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.087;0.09;false;20.0;2.901.617
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.147;0.152;false;21.0;2.937.699
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.255;0.261;false;22.0;2.968.746
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.398;0.406;false;23.0;2.949.439
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.568;0.578;false;24.0;2.997.464
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.777;0.789;false;25.0;2.964.608
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;1.985;0.999;false;26.0;2.972.449
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;2.171;1.186;false;27.0;2.975.717
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;2.361;1.378;false;28.0;2965.13
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;2.513;1.532;false;29.0;3.007.313
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;2.679;1.7;false;30.0;2.974.029
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;2.804;1.827;false;31.0;2.957.902
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;2.943;1.967;false;32.0;3.001.543
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;3.086;2.112;false;33.0;2.995.974
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;3.195;2.223;false;34.0;3.007.504
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;3.283;2.313;false;35.0;3.018.213
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;3.415;2.446;false;36.0;3.033.606
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;3.518;2.551;false;37.0;3.029.433
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;3.64;2.675;false;38.0;3019.75
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;3.747;2.784;false;39.0;3.026.523
card ARV7 _1 01.01.22.sds;;I3;-477975_mir;107;3.876;2.915;false;40.0;2.980.686
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.473;-0.004;false;1.0;2.996.546
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.469;-0.004;false;2.0;2949.73
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.464;-0.004;false;3.0;2.968.429
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.464;0.001;false;4.0;2.992.241
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.46;0.001;false;5.0;3054.92
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.451;-0.003;false;6.0;3.051.971
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.457;0.008;false;7.0;3.029.663
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.448;0.003;false;8.0;3.113.507
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.435;-0.005;false;9.0;3.083.719
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.438;0.003;false;10.0;3.076.731
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.427;-0.004;false;11.0;3.136.509
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.421;-0.005;false;12.0;3118.18
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.422;0.001;false;13.0;3.103.753
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.422;0.006;false;14.0;3.112.888
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.41;-0.001;false;15.0;3.132.616
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.405;-0.002;false;16.0;3.198.725
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.403;0.001;false;17.0;3.156.139
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.406;0.008;false;18.0;3.169.352
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.415;0.022;false;19.0;3.162.413
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.428;0.04;false;20.0;3.211.269
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.454;0.071;false;21.0;3.217.963
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.494;0.115;false;22.0;3.258.116
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.569;0.195;false;23.0;3.231.996
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.684;0.315;false;24.0;3.309.627
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;1.869;0.504;false;25.0;3.252.555
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;2.114;0.754;false;26.0;3.321.292
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;2.407;1.051;false;27.0;3.293.454
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;2.771;1.42;false;28.0;3.343.188
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;3.118;1.772;false;29.0;3.401.381
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;3.461;2.12;false;30.0;3379.24
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;3.787;2.451;false;31.0;3.365.177
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;4.089;2.757;false;32.0;3.378.361
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;4.313;2.986;false;33.0;3.412.542
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;4.485;3.162;false;34.0;3.452.096
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;4.633;3.315;false;35.0;3.459.531
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;4.774;3.461;false;36.0;3.463.222
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;4.867;3.559;false;37.0;3496.71
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;4.93;3.626;false;38.0;3.503.602
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;4.991;3.692;false;39.0;3.524.478
card ARV7 _1 01.01.22.sds;;I4;-477992_mir;107;5.085;3.79;false;40.0;3.432.734
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.024;-0.003;false;1.0;2.801.696
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.022;-0.003;false;2.0;2.802.863
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.021;-0.001;false;3.0;2.830.052
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.017;-0.002;false;4.0;2.823.205
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.017;0.001;false;5.0;2.852.196
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.014;0.001;false;6.0;2.869.577
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.01;0.0;false;7.0;2.848.242
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.005;-0.002;false;8.0;2.899.004
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.005;0.0;false;9.0;2.908.298
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.006;0.005;false;10.0;2.933.396
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;0.998;0.0;false;11.0;2.915.546
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;0.992;-0.004;false;12.0;2.928.524
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;0.996;0.004;false;13.0;2.916.597
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;0.986;-0.003;false;14.0;2.934.686
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;0.987;0.001;false;15.0;2.923.305
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;0.981;-0.002;false;16.0;2.973.311
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;0.982;0.001;false;17.0;2926.98
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;0.98;0.002;false;18.0;2.932.794
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;0.988;0.013;false;19.0;2.963.768
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;0.99;0.018;false;20.0;2.994.373
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.009;0.04;false;21.0;3.016.898
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.044;0.078;false;22.0;3.085.887
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.098;0.135;false;23.0;3.039.746
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.199;0.239;false;24.0;3.057.213
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.347;0.39;false;25.0;3.018.149
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.55;0.596;false;26.0;3.065.801
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;1.799;0.848;false;27.0;3043.44
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;2.075;1.127;false;28.0;3.085.994
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;2.35;1.405;false;29.0;3.134.906
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;2.623;1.681;false;30.0;3.110.464
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;2.879;1.94;false;31.0;3.121.836
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;3.112;2.176;false;32.0;3.137.395
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;3.345;2.412;false;33.0;3133.51
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;3.512;2.582;false;34.0;3188.99
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;3.696;2.769;false;35.0;3.162.045
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;3.84;2.915;false;36.0;3208.75
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;3.975;3.053;false;37.0;3.190.881
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;4.098;3.18;false;38.0;3197.33
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;4.215;3.3;false;39.0;3.152.027
card ARV7 _1 01.01.22.sds;;I5;-478369_mir;107;4.289;3.376;false;40.0;3.199.321
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.149;0.001;false;1.0;2.905.206
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.138;-0.002;false;2.0;2.897.085
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.138;0.006;false;3.0;2.858.037
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.126;0.002;false;4.0;2.888.866
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.099;-0.016;false;5.0;2.951.346
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.11;0.003;false;6.0;2.916.996
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.099;0.0;false;7.0;2.918.182
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.091;0.001;false;8.0;2.983.629
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.087;0.006;false;9.0;2.968.657
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.075;0.001;false;10.0;2.976.418
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.063;-0.002;false;11.0;2981.97
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.058;0.001;false;12.0;2978.81
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.045;-0.003;false;13.0;3.027.462
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.042;0.002;false;14.0;2.986.701
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.03;-0.002;false;15.0;3.009.857
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.025;0.002;false;16.0;3.058.071
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.012;-0.003;false;17.0;3.068.513
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.009;0.002;false;18.0;3.038.297
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.006;0.007;false;19.0;3.072.022
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.006;0.015;false;20.0;3.094.234
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.028;0.046;false;21.0;3.056.474
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.033;0.059;false;22.0;3122.56
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.063;0.098;false;23.0;3.124.466
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.109;0.152;false;24.0;3.173.364
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.201;0.253;false;25.0;3.074.133
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.301;0.36;false;26.0;3167.82
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.431;0.499;false;27.0;3.127.841
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.584;0.66;false;28.0;3.158.219
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.753;0.837;false;29.0;3.185.015
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;2.894;0.986;false;30.0;3.137.854
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;3.026;1.127;false;31.0;3.173.875
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;3.155;1.264;false;32.0;3.251.671
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;3.277;1.395;false;33.0;3.165.214
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;3.348;1.474;false;34.0;3.267.843
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;3.444;1.578;false;35.0;3.205.836
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;3.495;1.638;false;36.0;3.257.718
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;3.557;1.708;false;37.0;3.234.309
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;3.596;1.755;false;38.0;3.276.813
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;3.665;1.832;false;39.0;3.184.686
card ARV7 _1 01.01.22.sds;;I6;-478007_mir;107;3.653;1.829;false;40.0;3.254.012
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.441;0.012;false;1.0;3003.41
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.434;0.02;false;2.0;3.035.814
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.413;0.013;false;3.0;3.046.488
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.403;0.017;false;4.0;3.033.312
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.373;0.001;false;5.0;3.076.161
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.36;0.003;false;6.0;3.057.276
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.342;-0.001;false;7.0;3.067.649
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.327;-0.002;false;8.0;3.104.085
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.299;-0.015;false;9.0;3.131.082
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.295;-0.005;false;10.0;3.112.505
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.27;-0.015;false;11.0;3.125.699
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.261;-0.01;false;12.0;3.103.683
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.246;-0.01;false;13.0;3.125.002
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.239;-0.003;false;14.0;3.146.797
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.219;-0.009;false;15.0;3.126.721
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.217;0.003;false;16.0;3144.83
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.198;-0.002;false;17.0;3.175.087
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.198;0.012;false;18.0;3.168.303
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.176;0.005;false;19.0;3.193.584
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.163;0.006;false;20.0;3224.06
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.153;0.011;false;21.0;3.184.051
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.134;0.005;false;22.0;3.266.498
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.147;0.033;false;23.0;3.224.873
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.168;0.068;false;24.0;3.284.574
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.185;0.1;false;25.0;3.235.716
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.199;0.128;false;26.0;3.292.073
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.255;0.198;false;27.0;3.242.975
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.316;0.273;false;28.0;3.279.475
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.378;0.35;false;29.0;3.324.103
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.477;0.463;false;30.0;3.241.558
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.547;0.547;false;31.0;3.269.211
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.628;0.643;false;32.0;3.297.147
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.679;0.708;false;33.0;3.314.252
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.719;0.762;false;34.0;3.343.174
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.778;0.836;false;35.0;3.290.351
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.802;0.874;false;36.0;3.393.943
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.831;0.917;false;37.0;3.381.729
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.878;0.978;false;38.0;3325.99
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.903;1.017;false;39.0;3.321.273
card ARV7 _1 01.01.22.sds;;I7;-478606_mir;107;3.947;1.075;false;40.0;3.308.754
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.22;-0.011;false;1.0;2893.34
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.222;-0.007;false;2.0;2.912.765
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.219;-0.009;false;3.0;2.901.657
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.225;-0.002;false;4.0;2.913.397
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.226;0.0;false;5.0;2.982.328
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.226;0.001;false;6.0;2.955.501
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.229;0.006;false;7.0;2.947.953
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.221;-0.001;false;8.0;3.005.988
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.225;0.004;false;9.0;3.010.166
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.223;0.004;false;10.0;3.004.588
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.225;0.006;false;11.0;3.037.299
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.221;0.004;false;12.0;3.029.988
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.218;0.003;false;13.0;3.053.862
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.21;-0.004;false;14.0;3.023.116
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.21;-0.003;false;15.0;3.040.049
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.207;-0.005;false;16.0;3.032.234
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.204;-0.006;false;17.0;3063.76
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.208;-0.002;false;18.0;3.050.486
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.212;0.004;false;19.0;3011.89
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.208;0.001;false;20.0;3081.21
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.219;0.013;false;21.0;3.109.307
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.229;0.024;false;22.0;3.102.697
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.246;0.043;false;23.0;3.119.162
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.27;0.068;false;24.0;3.170.407
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.306;0.105;false;25.0;3.120.474
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.343;0.143;false;26.0;3.149.717
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.391;0.193;false;27.0;3131.03
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.445;0.247;false;28.0;3.162.603
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.493;0.297;false;29.0;3.220.819
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.555;0.36;false;30.0;3.167.779
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.61;0.416;false;31.0;3.183.932
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.682;0.49;false;32.0;3.198.579
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.747;0.556;false;33.0;3.204.582
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.818;0.628;false;34.0;3.196.596
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.885;0.696;false;35.0;3.162.781
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;1.942;0.755;false;36.0;3233.67
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;2.016;0.83;false;37.0;3.228.793
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;2.084;0.899;false;38.0;3.245.587
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;2.154;0.97;false;39.0;3.196.553
card ARV7 _1 01.01.22.sds;;I8;-478026_mir;107;2.221;1.038;false;40.0;3.217.573
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.121;0.032;false;1.0;3.008.063
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.117;0.029;false;2.0;2.993.704
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.117;0.031;false;3.0;2.981.416
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.114;0.03;false;4.0;3.008.769
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.107;0.025;false;5.0;3.059.063
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.102;0.022;false;6.0;3.056.157
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.1;0.021;false;7.0;3.032.251
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.093;0.016;false;8.0;3.082.948
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.089;0.014;false;9.0;3.099.868
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.083;0.009;false;10.0;3.113.009
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.079;0.007;false;11.0;3.106.518
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.07;0.0;false;12.0;3.122.058
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.067;-0.002;false;13.0;3.136.529
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.059;-0.007;false;14.0;3.129.445
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.052;-0.013;false;15.0;3.141.703
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.051;-0.012;false;16.0;3.147.266
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.044;-0.017;false;17.0;3.192.745
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.043;-0.017;false;18.0;3.173.006
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.037;-0.021;false;19.0;3.170.924
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.035;-0.021;false;20.0;3.174.468
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.026;-0.028;false;21.0;3.196.551
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.028;-0.025;false;22.0;3.224.547
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.021;-0.03;false;23.0;3.209.777
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.019;-0.03;false;24.0;3.264.667
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.022;-0.026;false;25.0;3.230.493
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.013;-0.032;false;26.0;3.233.194
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.02;-0.024;false;27.0;3.195.095
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.014;-0.028;false;28.0;3.275.144
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.014;-0.027;false;29.0;3.309.482
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.022;-0.017;false;30.0;3.243.647
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.023;-0.014;false;31.0;3.266.319
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.029;-0.007;false;32.0;3.318.458
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.033;-0.001;false;33.0;3.288.186
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.046;0.015;false;34.0;3265.59
card ARV7 _1 01.01.22.sds;;I9;-478213_mir;107;1.052;0.022;false;35.0;3.286.938
